ID,Label,Pred
Ligand_5885,0,0.004103581281163868
Ligand_5913,0,0.004140609665547953
Ligand_5914,0,0.0041270789656365275
Ligand_5917,0,0.004100833381152316
Ligand_5935,0,0.004102827389218842
Ligand_5953,0,0.0041245375463023854
Ligand_5965,0,0.004099851991107835
Ligand_6015,0,0.004100001423214409
Ligand_6035,0,0.004105825988930593
Ligand_6036,0,0.004102211885866746
Ligand_6037,0,0.004100921493948253
Ligand_6040,0,0.00410026514515893
Ligand_6043,0,0.004100847597982631
Ligand_6044,0,0.004118626742005845
Ligand_6045,0,0.004104789481498946
Ligand_6046,0,0.0041014203760029126
Ligand_6047,0,0.004101338223708048
Ligand_6048,0,0.004100149277626758
Ligand_6049,0,0.0041045167400089845
Ligand_6051,0,0.004102478883415963
Ligand_6053,0,0.004103468672996545
Ligand_6054,0,0.004115092760863853
Ligand_6056,0,0.004102502630767048
Ligand_6057,0,0.004101478512209833
Ligand_6061,0,0.004105534086519041
Ligand_6075,0,0.004122609198767248
Ligand_6078,0,0.004108610009949316
Ligand_6079,0,0.004334457111929543
Ligand_6080,0,0.004103801962168716
Ligand_6081,0,0.0041249094235490755
Ligand_6083,0,0.004174009190401971
Ligand_6084,0,0.004148383463822677
Ligand_6098,0,0.00416925545942127
Ligand_6101,0,0.004112718252296257
Ligand_6131,0,0.004102882048174114
Ligand_6132,0,0.004105790237425281
Ligand_6134,0,0.004101401252970548
Ligand_6143,0,0.004100257894652664
Ligand_6166,0,0.004102351620910064
Ligand_6169,0,0.0041021085566104575
Ligand_6170,0,0.004102170994375905
Ligand_6171,0,0.004100092279847219
Ligand_6172,0,0.004100095882312999
Ligand_6194,0,0.004101479314119181
Ligand_6201,0,0.004111989437902966
Ligand_6217,0,0.004100929281594493
Ligand_6224,0,0.004102813690676683
Ligand_6267,0,0.004099536388907132
Ligand_6270,0,0.0041127166136770915
Ligand_6282,0,0.0041095437830178045
Ligand_6288,0,0.004099818344722314
Ligand_6294,0,0.004256156574331436
Ligand_6301,0,0.004101663162655674
Ligand_6303,0,0.004099546452942853
Ligand_6305,0,0.00409955617556475
Ligand_6306,0,0.004099391458158311
Ligand_6307,0,0.004100134305466298
Ligand_6308,0,0.004099759032560475
Ligand_6357,0,0.0041074620998884405
Ligand_6379,0,0.004129873985152496
Ligand_6391,0,0.00416472369917877
Ligand_6401,0,0.004100086600875208
Ligand_6406,0,0.00409984123917525
Ligand_6417,0,0.004099317870543177
Ligand_6418,0,0.0040993048190081935
Ligand_6423,0,0.00409997517736294
Ligand_6424,0,0.004099398818867776
Ligand_6456,0,0.004099878094269006
Ligand_6457,0,0.0041027031515470415
Ligand_6458,0,0.0041000957470607525
